factor_de_expansion;id_hog;zona;region_de_planificacion;tipo_de_vivienda;tipo_de_tenencia_de_la_vivienda;mensualidad_pagada_por_la_vivienda;material_de_las_paredes_exteriores_de_la_vivienda;material_del_techo_de_la_vivienda;material_del_piso_de_la_vivienda;la_vivienda_tiene_cielo_raso;condicion_de_hacinamiento_segun_aposentos;total_de_aposentos_de_la_vivienda;tipo_de_conexion_al_servicio_de_internet;tenenciaCompuP;tenenciaCompuE;tenenciaCompu;tenenciaTab;tenenciaCel;tenenciaDisMov;tenenciaTIC;cantidad_de_telefonos_celulares;cantidad_de_tabletas;cantidad_de_computadoras_portatiles;cantidad_de_computadoras_de_escritorio;nivel_de_pobreza;ingreso_total_del_hogar_neto;ingreso_per_capita_del_hogar_neto;quintil_de_ingreso_per_capita_del_hogar_neto;quintil_de_ingreso_per_capita_del_hogar_por_zona;quintil_de_ingreso_per_capita_del_hogar_neto_por_region_de_planificacion;jefe_sexo;jefe_edad;jefe_estado_conyugal;jefe_nivel_de_instruccion;jefe_tipo_de_centro_educativo_al_que_asiste_o_asistio;jefe_dominio_de_un_segundo_idioma;jefe_condicion_de_actividad;jefe_ocupacion_en_el_empleo_principal_cocr_2011;jefe_condicion_de_aseguramiento;jefe_recibio_ingreso_pension_alimenticia;jefe_asistencia_a_educacion_formal;jefe_estudiante;cantidad_personas;cantidad_hombres;cantidad_mujeres;estudiantes_preescolar;estudiantes_escuela;estudiantes_colegio;estudiantes_parauniversitaria;estudiantes_universitaria;estudiantes_enseñanza_especial;estudiantes_otro_formal;estudiantes_no_formal;estudiantes;estudiantes_con_beca;total_en_becas;estudiantes_centro_publico;estudiantes_centro_privado;personas_segundo_idioma;cantidad_ocupados;cantidad_desempleados;cantidad_fuera_de_ft;menores_de_15;mayores_de_64;pensionados
241;459_11_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;5;NA;No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;351110;117,036,666,666,667;Q2: Más de 87944 a 144395;2;2;Hombre;56;Casado(a);Secundaria académica incompleta;Público;No;Ocupado;Ocupaciones elementales;Asalariado;No;No asiste;No;3;2;1;0;0;1;0;0;0;0;0;1;1;40000;1;0;0;1;0;2;0;0;0
219;459_12_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;4;NA;No;No;No;No;No;No;No;0;0;0;0;No pobre;237250;118625;Q2: Más de 87944 a 144395;2;2;Hombre;73;Casado(a);Primaria incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2
239;460_1_1;Urbana;Central;Casa Independiente;Propia pagando a plazos;180000;Fibrocemento (Fibrolit, Ricalit);Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;No;Sí;Sí;No;Sí;Sí;Sí;4;0;0;1;No pobre;958100;479050;Q5: Más de 459848;4;4;Mujer;54;Casado(a);Educación superior de posgrado;Privado;No;Ocupado;Profesionales científicos e intelectuales;Asalariado;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
255;460_2_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;4;NA;No;No;No;No;No;No;No;0;0;0;0;Pobreza no extrema;216,666,666,666,667;108,333,333,333,333;Q2: Más de 87944 a 144395;2;2;Hombre;83;Casado(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1
250;460_3_1;Urbana;Central;Casa Independiente;Propia pagando a plazos;90000;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;No pobre;526,066,666,666,667;175,355,555,555,556;Q3: Más de 144395 a 240898;3;3;Mujer;37;Divorciado(a);Educación superior de pregrado y grado;Privado;No;Ocupado;Técnicos y profesionales de nivel medio;Asalariado;No;No asiste;No;3;2;1;0;1;1;0;0;0;0;0;2;0;0;2;0;0;1;0;1;1;0;0
216;460_4_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Zócalo (con madera, zinc o fibrocemento);Lámina de metal o zinc;Cemento (lujado o no);Sí;Vivienda no hacinada;4;NA;No;No;No;No;No;No;No;0;0;0;0;No pobre;140,833,333,333,333;140,833,333,333,333;Q2: Más de 87944 a 144395;2;2;Hombre;95;Viudo(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
231;460_5_1;Urbana;Central;En fila o contigua;Propia totalmente pagada;NA;Madera;Lámina de metal o zinc;Cemento (lujado o no);Sí;Vivienda no hacinada;5;Por dispositivos móviles (SIM);No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;582500;291250;Q4: Más de 240898 a 459848;4;4;Hombre;53;Casado(a);Primaria completa;Público;No;Ocupado;Oficiales, operarios y artesanos de artes mecánicas y de otros oficios;Voluntario;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
258;460_6_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;6;Por cable coaxial;Sí;No;Sí;Sí;Sí;Sí;Sí;5;1;1;0;No pobre;293,061,166,666,667;732,652,916,666,667;Q5: Más de 459848;5;5;Hombre;60;Casado(a);Educación superior de pregrado y grado;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen del Magisterio, Poder Judicial, Hacienda, otro;No;No asiste;No;4;2;2;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;3;0;0;2
231;460_7_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Fibrocemento (Fibrolit, Ricalit);Lámina de metal o zinc;Madera;Sí;Vivienda no hacinada;4;NA;No;No;No;No;Sí;Sí;Sí;3;0;0;0;Pobreza no extrema;173,333,333,333,333;577,777,777,777,778;Q1: 87944 ó menos;1;1;Hombre;65;Casado(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen del Magisterio, Poder Judicial, Hacienda, otro;No;No asiste;No;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1
228;460_8_1;Urbana;Central;En fila o contigua;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;NA;No;No;No;No;No;No;No;0;0;0;0;No pobre;277,666,666,666,667;138,833,333,333,333;Q2: Más de 87944 a 144395;2;2;Mujer;75;Casado(a);Primaria incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen no contributivo monto básico;No;Escuela;Sí;2;1;1;0;2;0;0;0;0;0;0;2;0;0;2;0;0;0;0;2;0;2;2
225;460_9_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;4;Por fibra óptica;Sí;Sí;Sí;No;Sí;Sí;Sí;4;0;1;1;No pobre;812500;203125;Q3: Más de 144395 a 240898;3;3;Hombre;68;Casado(a);Secundaria académica incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;4;1;3;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3;1;2;1
252;460_10_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;6;Por cable coaxial;No;Sí;Sí;Sí;Sí;Sí;Sí;3;1;0;1;No pobre;142,878,666,666,667;714,393,333,333,333;Q5: Más de 459848;5;5;Hombre;78;Casado(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2
215;460_12_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;NA;No;No;No;Sí;Sí;Sí;Sí;3;1;0;0;No pobre;1488500;744250;Q5: Más de 459848;5;5;Hombre;67;Casado(a);Secundaria académica incompleta;Público;No;Ocupado;Directores y gerentes;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1
172;654_1_1;Rural;Central;Casa Independiente;Otra tenencia (cedida, prestada);NA;Zócalo (con madera, zinc o fibrocemento);Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;Por dispositivos móviles (SIM);Sí;No;Sí;No;Sí;Sí;Sí;1;0;1;0;No pobre;274175;913,916,666,666,667;Q2: Más de 87944 a 144395;2;1;Hombre;57;Separado(a);Primaria incompleta;Público;No;Ocupado;Ocupaciones elementales;No asegurado;No;No asiste;No;3;2;1;0;1;0;0;1;0;0;0;2;0;0;2;0;0;1;0;1;1;0;0
172;654_2_1;Rural;Central;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;9;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;6;0;1;0;No pobre;188,716,666,666,667;314,527,777,777,778;Q4: Más de 240898 a 459848;5;4;Hombre;40;En unión libre o juntado(a);Secundaria académica completa;Público;No;Ocupado;Oficiales, operarios y artesanos de artes mecánicas y de otros oficios;Trabajador independiente;No;No asiste;No;6;3;3;0;0;3;0;1;0;0;0;4;0;0;3;1;0;3;0;3;0;0;0
167;654_3_1;Rural;Central;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;6;Por teléfono fijo;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;Pobreza no extrema;325000;65000;Q1: 87944 ó menos;1;1;Mujer;36;Casado(a);Secundaria académica completa;Público;No;Fuera de la fuerza de trabajo;NA;Familiar asegurado directo;No;No asiste;No;5;2;3;0;3;0;0;0;0;0;0;3;0;0;0;0;2;1;0;1;3;0;0
167;654_4_1;Rural;Central;Casa Independiente;Alquilada;50000;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;4;NA;No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;433,763,291,666,667;108,440,822,916,667;Q2: Más de 87944 a 144395;2;2;Hombre;28;Casado(a);Primaria completa;Público;No;Ocupado;Operadores de instalaciones y máquinas y ensambladores;Asalariado;No;No asiste;No;4;3;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;2;0;0
152;654_5_1;Rural;Central;Casa Independiente;Propia totalmente pagada;NA;Zócalo (con madera, zinc o fibrocemento);Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;5;NA;No;No;No;No;No;No;No;0;0;0;0;No pobre;140,833,333,333,333;140,833,333,333,333;Q2: Más de 87944 a 144395;3;2;Hombre;88;Separado(a);Sin nivel de instrucción;Nunca ha asistido;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
192;654_6_1;Rural;Central;Casa Independiente;Otra tenencia (cedida, prestada);NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;5;NA;No;No;No;No;Sí;Sí;Sí;1;0;0;0;No pobre;888,333,333,333,333;888,333,333,333,333;Q2: Más de 87944 a 144395;2;1;Mujer;79;Viudo(a);Primaria incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen no contributivo monto básico;No;No asiste;No;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
171;654_7_1;Rural;Central;Casa Independiente;Propia totalmente pagada;NA;Zócalo (con madera, zinc o fibrocemento);Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;Por dispositivos móviles (SIM);Sí;No;Sí;No;Sí;Sí;Sí;4;0;1;0;No pobre;395,066,666,666,667;987,666,666,666,667;Q2: Más de 87944 a 144395;2;2;Hombre;84;Casado(a);Primaria incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;2;2
167;654_11_1;Rural;Central;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Madera;No;Vivienda no hacinada;1;NA;No;No;No;No;Sí;Sí;Sí;1;0;0;0;No pobre;236900;236900;Q3: Más de 144395 a 240898;4;3;Hombre;72;Separado(a);Primaria incompleta;Público;No;Ocupado;Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
167;654_12_1;Rural;Central;Casa Independiente;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;6;NA;No;No;No;No;Sí;Sí;Sí;1;0;0;0;No pobre;263500;131750;Q2: Más de 87944 a 144395;3;2;Hombre;45;Separado(a);Primaria incompleta;Público;No;Ocupado;Ocupaciones elementales;Voluntario;No;No asiste;No;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0
240;461_1_1;Urbana;Central;Casa Independiente;Propia pagando a plazos;85000;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;4;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;1;0;0;0;No pobre;586,566,666,666,667;586,566,666,666,667;Q5: Más de 459848;5;5;Mujer;73;Viudo(a);Secundaria académica completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen del Magisterio, Poder Judicial, Hacienda, otro;No;No asiste;No;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
240;461_3_1;Urbana;Central;Casa Independiente;Otra tenencia (cedida, prestada);NA;Prefabricado;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;3;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;No pobre;320000;160000;Q3: Más de 144395 a 240898;3;2;Mujer;29;Casado(a);Secundaria académica completa;Público;No;Ocupado;Trabajadores de los servicios y vendedores de comercios y mercados;Familiar asegurado directo;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
248;461_4_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;4;0;1;0;No pobre;101,101,666,666,667;252,754,166,666,667;Q4: Más de 240898 a 459848;3;3;Mujer;66;Separado(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;4;1;3;1;0;1;0;0;0;0;0;2;0;0;1;1;0;1;0;1;2;1;1
232;461_5_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;390000;195000;Q3: Más de 144395 a 240898;3;3;Mujer;46;Casado(a);Secundaria académica incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Familiar asegurado directo;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
237;461_6_1;Urbana;Central;En fila o contigua;Propia pagando a plazos;58000;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;4;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;No pobre;475,693,333,333,333;158,564,444,444,444;Q3: Más de 144395 a 240898;2;2;Mujer;44;Separado(a);Primaria completa;Público;No;Ocupado;Ocupaciones elementales;No asegurado;No;No asiste;No;3;0;3;1;0;0;0;0;0;1;0;2;0;0;2;0;0;1;0;1;1;0;0
222;461_7_1;Urbana;Central;En fila o contigua;Propia totalmente pagada;NA;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por dispositivos móviles (SIM);Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;No pobre;422500;211250;Q3: Más de 144395 a 240898;3;3;Mujer;56;Divorciado(a);Primaria incompleta;Público;No;Ocupado;Ocupaciones elementales;Voluntario;No;No asiste;No;2;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0
244;461_8_1;Urbana;Central;En fila o contigua;Alquilada;1.00E+05;Fibrocemento (Fibrolit, Ricalit);Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;4;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;Pobreza no extrema;330,676,666,666,667;110,225,555,555,556;Q2: Más de 87944 a 144395;2;2;Hombre;56;Casado(a);Primaria completa;Público;No;Ocupado;Oficiales, operarios y artesanos de artes mecánicas y de otros oficios;Asalariado;No;No asiste;No;3;1;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0
222;461_9_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;3;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;1;0;0;0;Pobreza no extrema;181,333,333,333,333;906,666,666,666,667;Q2: Más de 87944 a 144395;1;1;Mujer;46;Separado(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Por el Estado;Sí;Otro tipo de educación formal (educación abierta, IPEC, CINDEA, etc);Sí;2;0;2;0;1;0;0;0;0;1;0;2;0;0;2;0;0;0;0;1;1;0;0
231;461_11_1;Urbana;Central;En fila o contigua;Otra tenencia (cedida, prestada);NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;1;0;0;0;No pobre;533000;177,666,666,666,667;Q3: Más de 144395 a 240898;3;3;Mujer;37;Separado(a);Secundaria académica completa;Público;No;Fuera de la fuerza de trabajo;NA;Por el Estado;Sí;No asiste;No;3;1;2;0;1;0;0;1;0;0;0;2;1;3.00E+05;2;0;1;0;0;2;1;0;0
212;461_12_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Madera;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;4;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;349050;174525;Q3: Más de 144395 a 240898;3;3;Mujer;32;En unión libre o juntado(a);Secundaria técnica completa;Público;No;Fuera de la fuerza de trabajo;NA;Familiar asegurado directo;No;No asiste;No;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
263;462_1_1;Urbana;Central;En fila o contigua;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;4;0;0;0;Pobreza no extrema;421000;84200;Q1: 87944 ó menos;1;1;Hombre;30;En unión libre o juntado(a);Secundaria académica incompleta;Público;No;Ocupado;Oficiales, operarios y artesanos de artes mecánicas y de otros oficios;No asegurado;No;Educación no formal;Sí;5;3;2;0;2;0;0;0;0;0;1;3;0;0;3;0;0;2;0;1;2;0;0
236;462_2_1;Urbana;Central;En fila o contigua;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;Pobreza no extrema;163500;81750;Q1: 87944 ó menos;1;1;Mujer;42;Separado(a);Secundaria académica incompleta;Público;No;Ocupado;Trabajadores de los servicios y vendedores de comercios y mercados;Por el Estado;No;No asiste;No;2;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0
238;462_3_1;Urbana;Central;En fila o contigua;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;5;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;1;0;1;0;Pobreza extrema;132500;441,666,666,666,667;Q1: 87944 ó menos;1;1;Mujer;34;Viudo(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Por el Estado;Sí;Colegio;Sí;3;1;2;1;0;2;0;0;0;0;0;3;0;0;3;0;0;0;0;1;2;0;0
212;462_5_1;Urbana;Central;Casa Independiente;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;5;NA;No;No;No;No;Sí;Sí;Sí;1;0;0;0;Pobreza extrema;20000;20000;Q1: 87944 ó menos;1;1;Hombre;54;Separado(a);Sin nivel de instrucción;Nunca ha asistido;No;Desempleado abierto;NA;Familiar asegurado directo;No;No asiste;No;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
240;462_6_1;Urbana;Central;En fila o contigua;Alquilada;75000;Prefabricado;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;Por cable coaxial;Sí;No;Sí;No;Sí;Sí;Sí;3;0;1;0;Pobreza no extrema;206,666,666,666,667;103,333,333,333,333;Q2: Más de 87944 a 144395;2;2;Mujer;32;Separado(a);Educación superior de pregrado y grado;Privado;No;Desempleado abierto;NA;Asalariado;Sí;No asiste;No;2;0;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0
336;462_8_1;Urbana;Central;En fila o contigua;Otra tenencia (cedida, prestada);NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;4;NA;No;No;No;No;Sí;Sí;Sí;1;0;0;0;Pobreza extrema;158,116,666,666,667;316,233,333,333,333;Q1: 87944 ó menos;1;1;Mujer;32;Separado(a);Secundaria académica incompleta;Público;No;Ocupado;Oficiales, operarios y artesanos de artes mecánicas y de otros oficios;Por el Estado;Sí;Colegio;Sí;5;1;4;0;4;1;0;0;0;0;0;5;0;0;5;0;0;1;0;0;4;0;0
143;462_9_1;Urbana;Central;En fila o contigua;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;NA;No;No;No;No;Sí;Sí;Sí;1;0;0;0;Pobreza no extrema;113750;56875;Q1: 87944 ó menos;1;1;Mujer;61;Viudo(a);Primaria completa;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen no contributivo monto básico;No;No asiste;No;2;0;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;1
286;462_10_1;Urbana;Central;En fila o contigua;Alquilada;60000;Prefabricado;Lámina de metal o zinc;Cemento (lujado o no);No;Vivienda no hacinada;4;NA;No;No;No;No;Sí;Sí;Sí;1;0;0;0;Pobreza no extrema;736,666,666,666,667;736,666,666,666,667;Q1: 87944 ó menos;1;1;Mujer;71;Viudo(a);Primaria incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Pensionado del régimen de IVM de la CCSS;No;No asiste;No;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
268;462_11_1;Urbana;Central;En fila o contigua;Propia totalmente pagada;NA;Prefabricado;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;4;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;5;0;0;0;Pobreza no extrema;368450;92112,5;Q2: Más de 87944 a 144395;1;1;Mujer;67;En unión libre o juntado(a);Primaria incompleta;Público;No;Fuera de la fuerza de trabajo;NA;Familiar asegurado directo;No;No asiste;No;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;0
240;462_12_1;Urbana;Central;En fila o contigua;Alquilada;60000;Prefabricado;Lámina de metal o zinc;Cemento (lujado o no);Sí;Vivienda hacinada;2;Por cable coaxial;No;No;No;No;Sí;Sí;Sí;4;0;0;0;Pobreza extrema;125000;25000;Q1: 87944 ó menos;1;1;Hombre;35;En unión libre o juntado(a);Primaria incompleta;Público;No;Desempleado abierto;NA;Asalariado;No;No asiste;No;5;3;2;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;3;0;0
167;655_1_1;Rural;Central;Casa Independiente;Propia totalmente pagada;NA;Madera;Lámina de metal o zinc;Madera;No;Vivienda no hacinada;4;NA;No;No;No;No;Sí;Sí;Sí;3;0;0;0;No pobre;4.00E+05;1.00E+05;Q2: Más de 87944 a 144395;2;2;Hombre;53;En unión libre o juntado(a);Primaria incompleta;Público;No;Ocupado;Ocupaciones elementales;Por el Estado;No;No asiste;No;4;3;1;0;0;2;0;0;0;0;0;2;0;0;2;0;0;1;0;2;1;0;0
181;655_2_1;Rural;Central;Casa Independiente;Propia totalmente pagada;NA;Madera;Lámina de metal o zinc;Mosaico, cerámica, terrazo;No;Vivienda no hacinada;5;NA;No;No;No;No;Sí;Sí;Sí;4;0;0;0;No pobre;686,664,546,961,806;114,444,091,160,301;Q2: Más de 87944 a 144395;2;2;Hombre;42;En unión libre o juntado(a);Secundaria académica completa;Público;No;Ocupado;Profesionales científicos e intelectuales;Asalariado;No;No asiste;No;6;3;3;0;2;1;0;0;0;0;0;3;0;0;3;0;0;3;0;1;2;0;0
168;655_3_1;Rural;Central;Casa Independiente;Alquilada;150000;Block o ladrillo;Lámina de metal o zinc;Mosaico, cerámica, terrazo;Sí;Vivienda no hacinada;12;Por fibra óptica;Sí;Sí;Sí;No;Sí;Sí;Sí;5;0;2;4;No pobre;1284920;142,768,888,888,889;Q2: Más de 87944 a 144395;3;2;Hombre;55;Casado(a);Educación superior de pregrado y grado;Extranjero;Sí;Fuera de la fuerza de trabajo;NA;Voluntario;No;No asiste;No;9;4;5;1;2;1;0;0;0;0;0;4;0;0;3;1;4;0;0;4;5;0;0
168;655_4_1;Rural;Central;Casa Independiente;Propia totalmente pagada;NA;Madera;Lámina de metal o zinc;Madera;No;Vivienda no hacinada;5;NA;No;No;No;No;No;No;No;0;0;0;0;Pobreza extrema;118500;23700;Q1: 87944 ó menos;1;1;Mujer;40;Separado(a);Sin nivel de instrucción;Nunca ha asistido;No;Ocupado;Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros;Por el Estado;No;No asiste;No;5;1;4;0;0;2;0;0;0;0;0;2;0;0;2;0;0;1;0;1;3;0;0
